Nonce,Sender,GatewayTransactionsGRPC(54.144.86.226:5005) Hash,GatewayTransactionsGRPC(54.91.48.97:5005) Hash,GatewayTransactionsGRPC(54.144.86.226:5005) Time,GatewayTransactionsGRPC(54.91.48.97:5005) Time,Time diff,GatewayTransactionsGRPC(54.144.86.226:5005) message len,GatewayTransactionsGRPC(54.91.48.97:5005) message len,Hashes are equal
575,0xc1749cbed73ec89605d259b17d77e690f7b47777,0x7bcb209ce04e81322c5396ec9096e1c0a43adbe0d0c6e85deebdfaaafd80fcfd,0x7bcb209ce04e81322c5396ec9096e1c0a43adbe0d0c6e85deebdfaaafd80fcfd,2023-10-15T15:23:39.645011,2023-10-15T15:23:39.664134,-19120,148,148,true
4,0x445bb95e30ce3eff5731e0a4552f6b5e3f193b99,0xf38b6c6312ed0d5f848708941e8c9b3c7e620c0d61018198b57a9a557f354722,0xf38b6c6312ed0d5f848708941e8c9b3c7e620c0d61018198b57a9a557f354722,2023-10-15T15:23:11.856353,2023-10-15T15:23:11.856378,-24,154,154,true
1,0x88e20a94ddc550614273f090f89ea7b91718f30f,0x771255f160196022bca32cac92b3b62eed8a5919489939c1853f633f64314fd5,0x771255f160196022bca32cac92b3b62eed8a5919489939c1853f633f64314fd5,2023-10-15T15:23:04.266925,2023-10-15T15:23:04.266889,35,452,452,true
1595917,0x95a9bd206ae52c4ba8eecfc93d18eacdd41c88cc,0x1b442bd75bb1a0bade8efffe9a25c4de8ac4863d97287a8c50809cb0dd38ac84,0x1b442bd75bb1a0bade8efffe9a25c4de8ac4863d97287a8c50809cb0dd38ac84,2023-10-15T15:25:01.034594,2023-10-15T15:25:01.034594,0,157,157,true
3,0x810d063af2518f9fbc0d964f6ad67efa9f681b19,0xaa51618e5550b62f85e33890bda6d00a66b845e21cced128b7c6279fe05b3e9e,0xaa51618e5550b62f85e33890bda6d00a66b845e21cced128b7c6279fe05b3e9e,2023-10-15T15:23:02.012162,2023-10-15T15:23:02.012162,0,183,183,true
672,0xb4c6f162d59d1c67ae6b6a01ac57c3cc4b414eec,0x5eda97f70f065895ff5d179b6882275160ebf18606dcfc9cd7bd60daf02fb442,0x5eda97f70f065895ff5d179b6882275160ebf18606dcfc9cd7bd60daf02fb442,2023-10-15T15:24:45.631929,2023-10-15T15:24:45.630851,1077,1822,1822,true
7293884,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x15c6fb14a547de5ec6f2108e42527150c0baf6d504df991e229a5400991221cd,0x15c6fb14a547de5ec6f2108e42527150c0baf6d504df991e229a5400991221cd,2023-10-15T15:22:12.829565,2023-10-15T15:22:12.829567,-1,158,158,true
2,0x00cf16d6ffd5ebaf239d14fd88664726a1ba2f40,0x4b11445dd41d59da3656464e483317473ee31a6bcf7b11e39f4bb7d3b4d25078,0x4b11445dd41d59da3656464e483317473ee31a6bcf7b11e39f4bb7d3b4d25078,2023-10-15T15:22:09.969671,2023-10-15T15:22:09.969167,504,184,184,true
6897,0x3c5eefdf009cdce3b5cb2fc959866750e6eba66a,0x0078805e0fca0e143037a3371b7e8535341f8248fefbd17a954b742361a58df4,0x0078805e0fca0e143037a3371b7e8535341f8248fefbd17a954b742361a58df4,2023-10-15T15:23:13.692830,2023-10-15T15:23:13.692830,0,156,156,true
239,0x79fc5228590e0fc764388a5a0b96185d828cc23b,0x2e1d6de35288267a1f77c89064ba65cc95dc0362f4c9feac29ba92edea56f8a8,0x2e1d6de35288267a1f77c89064ba65cc95dc0362f4c9feac29ba92edea56f8a8,2023-10-15T15:23:20.804021,2023-10-15T15:23:20.804021,0,219,219,true
17924,0x9af3049dd15616fd627a35563b5282bea5c32e20,0xf3a406625fbaa35609021942feea52db11e369dec22d29337d52d1e26cb0c9db,0xf3a406625fbaa35609021942feea52db11e369dec22d29337d52d1e26cb0c9db,2023-10-15T15:23:55.703776,2023-10-15T15:23:55.703839,-63,1492,1492,true
161039,0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,0x7a2b79c50343590d5f43aa9b733dbc988052cc23c58eaa081ad173c8321baec5,0x7a2b79c50343590d5f43aa9b733dbc988052cc23c58eaa081ad173c8321baec5,2023-10-15T15:24:16.560469,2023-10-15T15:24:16.560469,0,221,221,true
47581,0x55aeb56136091e9dce99c91f4e2592fdb7c07ef2,0xb721b2281757f1a818e357028d80b2cd07c3b5032b2104015929d108ab6f3e1d,0xb721b2281757f1a818e357028d80b2cd07c3b5032b2104015929d108ab6f3e1d,2023-10-15T15:24:01.767524,2023-10-15T15:24:01.767524,0,447,447,true
9652630,0x46340b20830761efd32832a74d7169b29feb9758,0x87eefdcdc73becf4b5aac91c765675017e72ff3c98732a00a41092f8f435fa3a,0x87eefdcdc73becf4b5aac91c765675017e72ff3c98732a00a41092f8f435fa3a,2023-10-15T15:22:20.290089,2023-10-15T15:22:20.290089,0,150,150,true
1655674,0xa7efae728d2936e78bda97dc267687568dd593f3,0xcc316b03f6ddbd1062f982c26d9930eaa7da95a2d12e47469c8600d73e7bb67c,0xcc316b03f6ddbd1062f982c26d9930eaa7da95a2d12e47469c8600d73e7bb67c,2023-10-15T15:22:47.561129,2023-10-15T15:22:47.561129,0,159,159,true
113,0x35de2f5f085033b18f4437dd8568b8802412878e,0x37fa2a94f86602ea2444b55c25400982cc29f23e578932f24eea0ce9bb97d8d4,0x37fa2a94f86602ea2444b55c25400982cc29f23e578932f24eea0ce9bb97d8d4,2023-10-15T15:24:38.545397,2023-10-15T15:24:38.545397,0,155,155,true
94,0x0ed71740f762168b304b0c90dbf8e9fef570fc5b,0xfc1b754c9491ac1d3b003d0e7344150c5cdd075ae384d4517607c0293ac7807e,0xfc1b754c9491ac1d3b003d0e7344150c5cdd075ae384d4517607c0293ac7807e,2023-10-15T15:23:52.118113,2023-10-15T15:23:52.118113,0,219,219,true
1,0x94a082dd19a2570ed786436ca1fef0c0de82d6d4,0x059de7fba387041356309388b20c8d8d1f527b8361a4877b92939774661506fc,0x059de7fba387041356309388b20c8d8d1f527b8361a4877b92939774661506fc,2023-10-15T15:24:08.511907,2023-10-15T15:24:08.511875,32,155,155,true
128,0x7289757d0d56c3a888f857a5dcad373cd69c121b,0x54c3371a28cf61b2fd086086ddd0fcfb95c2135f1bcf70980bdf558f6615b534,0x54c3371a28cf61b2fd086086ddd0fcfb95c2135f1bcf70980bdf558f6615b534,2023-10-15T15:22:21.338029,2023-10-15T15:22:21.338177,-148,219,219,true
155376,0x27899fface558bde9f284ba5c8c91ec79ee60fd6,0x917c9af981c218932d2f5c7f2b7f97b0f5615f745df85a53cab5c3b897fe46d3,0x917c9af981c218932d2f5c7f2b7f97b0f5615f745df85a53cab5c3b897fe46d3,2023-10-15T15:23:50.703142,2023-10-15T15:23:50.703142,0,158,158,true
15216,0xce27fc71139d02f9a3d5cc1356add185750660ac,0x36c6ad88069d6d4831cd95ee313ba9647d39fc34908b3c871e7506a5c49951b8,0x36c6ad88069d6d4831cd95ee313ba9647d39fc34908b3c871e7506a5c49951b8,2023-10-15T15:23:57.264169,2023-10-15T15:23:57.264192,-22,381,381,true
284,0xd044745691216697065598913646bc1885055385,0xaa328240ec358a4af2ed2392d75d9f9eb67aad68d2173413687d103572df834e,0xaa328240ec358a4af2ed2392d75d9f9eb67aad68d2173413687d103572df834e,2023-10-15T15:22:31.599720,2023-10-15T15:22:31.598321,1398,160,160,true
29,0xc9e15c82b3a20912e0b727d322a4c91b8041364f,0x5c4423bf405750728e9683479c4161f764b61b6118937379be7d34c38d134228,0x5c4423bf405750728e9683479c4161f764b61b6118937379be7d34c38d134228,2023-10-15T15:23:52.425947,2023-10-15T15:23:52.425947,0,894,894,true
4959237,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xaf48079449854dea6a03c8dc81159b2b2378529933b601143115395e319a45f0,0xaf48079449854dea6a03c8dc81159b2b2378529933b601143115395e319a45f0,2023-10-15T15:24:14.045625,2023-10-15T15:24:14.042062,3563,222,222,true
4223978,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xdb6a3487ace1fd94dee327034be04eec33604e9ff11230ce576e1bff90ab882e,0xdb6a3487ace1fd94dee327034be04eec33604e9ff11230ce576e1bff90ab882e,2023-10-15T15:24:01.905397,2023-10-15T15:24:01.905397,0,213,213,true
886,0x0279582676affc46622add562a35bc9042fb425d,0x5645dfd8eff504939c5378f61aa5716ef87e347ae45e3dc1a09864e4d7235b76,0x5645dfd8eff504939c5378f61aa5716ef87e347ae45e3dc1a09864e4d7235b76,2023-10-15T15:24:55.076303,2023-10-15T15:24:55.076303,0,219,219,true
13,0xd1657c2b9b08eb39cfd432bd96f29d8938d010d9,0x6a0557f1b734ca9408df97bf28ab33f9689393fabeb295379ed9c9e4d28060ac,0x6a0557f1b734ca9408df97bf28ab33f9689393fabeb295379ed9c9e4d28060ac,2023-10-15T15:24:00.930546,2023-10-15T15:24:00.938726,-8180,154,154,true
36,0x2476c78b8af12077316030f9b0a0ea20aaadb0af,0x7fc672bb3d813ce48e4b9b4a81509803e782145265950a83249fe4ca56a9d925,0x7fc672bb3d813ce48e4b9b4a81509803e782145265950a83249fe4ca56a9d925,2023-10-15T15:23:59.249407,2023-10-15T15:23:59.248659,748,732,732,true
34,0x7b167403d1a602832d03e9e97b2b7fffd21200a4,0x69e986647eec369899501256815fb9143a9865dc61d40e312f605390d143d9a6,0x69e986647eec369899501256815fb9143a9865dc61d40e312f605390d143d9a6,2023-10-15T15:24:46.462061,2023-10-15T15:24:46.462061,0,250,250,true
428,0xc663d054c8913fbefa35aa45134f0be3dfec4b81,0xdbbb4ea0a5911acc28637a7ed88e59ade75512f87f816e46103ec1f05f4dbcb3,0xdbbb4ea0a5911acc28637a7ed88e59ade75512f87f816e46103ec1f05f4dbcb3,2023-10-15T15:22:34.427662,2023-10-15T15:22:34.427662,0,508,508,true
3193,0xceed45ad0f1c8e621eef28a4643b06af04a6deb0,0x131b8487946cbd02c32ee4647eda952d6a20ee58cd29bd1be4cf9e3428fd8025,0x131b8487946cbd02c32ee4647eda952d6a20ee58cd29bd1be4cf9e3428fd8025,2023-10-15T15:24:08.505796,2023-10-15T15:24:08.505797,-1,1148,1148,true
4073,0xde5e6239e820b2810ccce8881abb72b50c136e15,0x8d8eed6754b71c4c9fa335b0359ea25103d703c6087985b62a0f2cedd706a0d6,0x8d8eed6754b71c4c9fa335b0359ea25103d703c6087985b62a0f2cedd706a0d6,2023-10-15T15:23:25.704632,2023-10-15T15:23:25.704634,-2,534,534,true
1492197,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xa1dfc5cd8ee1c2cd59bc71e42455a9e325487220e5afc5e909af6d952edcffe2,0xa1dfc5cd8ee1c2cd59bc71e42455a9e325487220e5afc5e909af6d952edcffe2,2023-10-15T15:23:16.624522,2023-10-15T15:23:16.624522,0,158,158,true
3192,0xeaa1315fa4cad2da4dab5a767929261723821638,0x87a978801d79276775af505ebf8496ced9972bfa46648df2c24d3ed365d03e81,0x87a978801d79276775af505ebf8496ced9972bfa46648df2c24d3ed365d03e81,2023-10-15T15:24:23.417279,2023-10-15T15:24:23.417256,22,806,806,true
412,0x477c9fb2af1db3027452cf119d7349d1436c75a5,0x167dd6dc976d39b1e16ddc8153e1612ebe0b2cb2fc1e04b7ebab6a827719e24c,0x167dd6dc976d39b1e16ddc8153e1612ebe0b2cb2fc1e04b7ebab6a827719e24c,2023-10-15T15:24:17.148790,2023-10-15T15:24:17.148790,0,1214,1214,true
4223972,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x50ea309437139eeadb24889cf5c0d2252e3f8bd60c4166467c7e8d1b13451c1d,0x50ea309437139eeadb24889cf5c0d2252e3f8bd60c4166467c7e8d1b13451c1d,2023-10-15T15:23:01.317245,2023-10-15T15:23:01.317245,0,150,150,true
801,0x0b41ca9dd8cf98910c6dc48bfc8af924c4f1268d,0xa29f8d54b1cb99fdd0fe7a1d11d1da3e494e2d6519a96b82c0c1d9e51ad6faf0,0xa29f8d54b1cb99fdd0fe7a1d11d1da3e494e2d6519a96b82c0c1d9e51ad6faf0,2023-10-15T15:24:46.294371,2023-10-15T15:24:46.289533,4838,219,219,true
95,0xd59aecfc1167984da1c3d0f77a1f2268b79bab16,0x9678c3ba24ae05e58ac7a8fdd8d0d608615e349661bcd35b785b7e9caef05edc,0x9678c3ba24ae05e58ac7a8fdd8d0d608615e349661bcd35b785b7e9caef05edc,2023-10-15T15:24:08.057164,2023-10-15T15:24:08.057143,20,153,153,true
680,0x5ab124f18056113d0884251d45544e2188af5fae,0x8d27e7519f4409e956aaf35d33594a85825e1be4fc0c8b26ca7b4a9ba804e125,0x8d27e7519f4409e956aaf35d33594a85825e1be4fc0c8b26ca7b4a9ba804e125,2023-10-15T15:23:13.808465,2023-10-15T15:23:13.807437,1028,542,542,true
295,0xdb9674f094fb1204742721e88379dcd3737fc9cb,0x3181f7fa7ff899996c3fa42c9df9b148fb1bc0f62b59c51c3ad3e8adf58a3f68,0x3181f7fa7ff899996c3fa42c9df9b148fb1bc0f62b59c51c3ad3e8adf58a3f68,2023-10-15T15:23:58.872821,2023-10-15T15:23:58.871439,1381,219,219,true
1522256,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x26db6b2ca395b61ed1a265a5f48f52bd5d937ab503ef63f2ae7b5d0d156c9a62,0x26db6b2ca395b61ed1a265a5f48f52bd5d937ab503ef63f2ae7b5d0d156c9a62,2023-10-15T15:24:21.534600,2023-10-15T15:24:21.534600,0,213,213,true
2609,0xbfd539dbd36051d992ce375d13754266d0674439,0x0f73e13c81ea623ba9b2b6b9bd845d845341c64f2298db562a22955740a46d96,0x0f73e13c81ea623ba9b2b6b9bd845d845341c64f2298db562a22955740a46d96,2023-10-15T15:23:24.891429,2023-10-15T15:23:24.891394,35,669,669,true
8632,0xc5d21e27c2e074c9827a3a9f1b533b9efafe39ec,0x0afaf566dbb6f56a9d428723c2a5a15aeed451fd5849de642e04c3930023e7f8,0x0afaf566dbb6f56a9d428723c2a5a15aeed451fd5849de642e04c3930023e7f8,2023-10-15T15:24:15.402676,2023-10-15T15:24:15.402676,0,148,148,true
7965535,0x28c6c06298d514db089934071355e5743bf21d60,0x8cb533fc2c4d213e14865951a25329e6ae8c1ea114409827e0e9fb76764b5ae0,0x8cb533fc2c4d213e14865951a25329e6ae8c1ea114409827e0e9fb76764b5ae0,2023-10-15T15:22:22.413147,2023-10-15T15:22:22.413143,4,221,221,true
26998,0x51971c86b04516062c1e708cdc048cb04fbe959f,0xdcaa7bfcc0898e030c4c9cee7bef4a03db16386a82a7127f588ebcc84b1a391f,0xdcaa7bfcc0898e030c4c9cee7bef4a03db16386a82a7127f588ebcc84b1a391f,2023-10-15T15:25:03.384115,2023-10-15T15:25:03.384115,0,149,149,true
470,0xe74226593535290ea148de0d4a5aa549ec24cc05,0x415d647e2d97850f4d17b934c7a3d3c4aac9e196223333db5f7bbc5ca68cfbe8,0x415d647e2d97850f4d17b934c7a3d3c4aac9e196223333db5f7bbc5ca68cfbe8,2023-10-15T15:24:00.977193,2023-10-15T15:24:00.974879,2314,187,187,true
1,0xf295dca1e04606e9832ed16c5dc20c4f4e146c1b,0xf3599d573c0afa5c076f1a803e0dd63f3eab4c1fd425b2f5058f123c6a29187f,0xf3599d573c0afa5c076f1a803e0dd63f3eab4c1fd425b2f5058f123c6a29187f,2023-10-15T15:23:05.017123,2023-10-15T15:23:05.017078,45,452,452,true
583935,0xcfc0f98f30742b6d880f90155d4ebb885e55ab33,0x3bd772ac26272171de053e3bf8bed29a0d712e5ff2a1ae31ba3aa28cd39efbe3,0x3bd772ac26272171de053e3bf8bed29a0d712e5ff2a1ae31ba3aa28cd39efbe3,2023-10-15T15:23:47.040877,2023-10-15T15:23:47.040877,0,157,157,true
19,0xa1e9a816c0df9e1bf82a197a09bb43cffc5aac50,0xdfea7201fb1ab49a44e37085099ee7dd5a4fb788545c4ac566805fce2fe12895,0xdfea7201fb1ab49a44e37085099ee7dd5a4fb788545c4ac566805fce2fe12895,2023-10-15T15:23:20.701461,2023-10-15T15:23:20.701461,0,217,217,true
3300591,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x2c36d8a836532d571c552557b0421f810b15127fd848b061f6877e838b5d38c4,0x2c36d8a836532d571c552557b0421f810b15127fd848b061f6877e838b5d38c4,2023-10-15T15:24:07.904907,2023-10-15T15:24:07.902977,1929,159,159,true
710884,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0x5f51a15e1a23d78d49fe706ed13ee782df86955541eceff100e5258489b4d6a2,0x5f51a15e1a23d78d49fe706ed13ee782df86955541eceff100e5258489b4d6a2,2023-10-15T15:23:40.495542,2023-10-15T15:23:40.495525,16,159,159,true
292,0xdb9674f094fb1204742721e88379dcd3737fc9cb,0xa02700ef04ac95cb1bbf541b1cb9ce8f73ad89b530f2f536410ec1fa95c95636,0xa02700ef04ac95cb1bbf541b1cb9ce8f73ad89b530f2f536410ec1fa95c95636,2023-10-15T15:22:34.670237,2023-10-15T15:22:34.670249,-11,219,219,true
972,0x6a5ed91004f15450cb10a50f965104af5f2bfe96,0x8594d95168e02f580c5b2b2b27078c721c1bc1c4762cc40344af32afba8fa95b,0x8594d95168e02f580c5b2b2b27078c721c1bc1c4762cc40344af32afba8fa95b,2023-10-15T15:24:50.809781,2023-10-15T15:24:50.808787,994,220,220,true
2,0x650b11cfdbc4960c43632b13ae049afb95d8e7c6,0xa97f55d186513ae92cb3f973af8073f5d966532dc23892d6a6c0450fe56e5905,0xa97f55d186513ae92cb3f973af8073f5d966532dc23892d6a6c0450fe56e5905,2023-10-15T15:22:43.776861,2023-10-15T15:22:43.776861,0,154,154,true
7223,0x1e8c05fa1e52adcb0b66808fa7b843d106f506d5,0x10bacd8cbaf33452490e4fa60afb7f0f6133c3af4406feb8aee15082f0381991,0x10bacd8cbaf33452490e4fa60afb7f0f6133c3af4406feb8aee15082f0381991,2023-10-15T15:24:33.502439,2023-10-15T15:24:33.500837,1601,1214,1214,true
2,0x6add100dcc6316d7da7f8587b4b17d9439ad69e2,0x2806b01af7557224c3b1aba1a7db2a6dcbd1390c493dbd71d541d55e1e3efefb,0x2806b01af7557224c3b1aba1a7db2a6dcbd1390c493dbd71d541d55e1e3efefb,2023-10-15T15:22:07.795172,2023-10-15T15:22:07.795165,6,154,154,true
7,0x9a950fb50b325175b86fceda314b61e88fd47a8d,0xd72d18cbddcbcc13a35f34bf36f603e0d422d625198cdf44f6a1db5b79ce1f11,0xd72d18cbddcbcc13a35f34bf36f603e0d422d625198cdf44f6a1db5b79ce1f11,2023-10-15T15:23:25.654487,2023-10-15T15:23:25.654476,10,1084,1084,true
0,0xc93eaa3565de865bcca720bdf59cb0a16aa34ea6,0xb92d81958c654bd58750bdbb50f0c0ddc13027d4baccdb334ed7e4d2f8daa2d7,0xb92d81958c654bd58750bdbb50f0c0ddc13027d4baccdb334ed7e4d2f8daa2d7,2023-10-15T15:24:12.869517,2023-10-15T15:24:12.857417,12100,931,931,true
606452,0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0x5a589f4cd1dee9bd38d4c8342383aa7c6ceb2b4463600e1dfca8b5f904a46f25,0x5a589f4cd1dee9bd38d4c8342383aa7c6ceb2b4463600e1dfca8b5f904a46f25,2023-10-15T15:24:23.371537,2023-10-15T15:24:23.371538,0,213,213,true
55,0x03cb151e8384db4d9fe77c9b4d65ea387592755c,0xba2999776f0980ccdf6d6b69a42c4c5d9cae0d7cc37f5f902989af80a5f4ce4b,0xba2999776f0980ccdf6d6b69a42c4c5d9cae0d7cc37f5f902989af80a5f4ce4b,2023-10-15T15:23:28.808241,2023-10-15T15:23:28.808259,-18,154,154,true
24,0xedb9dcb323de5948f3326ce96f2bdc53bc873e19,0xfeca47f81a6e0913d431648129edb8de15cff8eccf278921b759797a9cba2405,0xfeca47f81a6e0913d431648129edb8de15cff8eccf278921b759797a9cba2405,2023-10-15T15:23:51.685201,2023-10-15T15:23:51.685204,-2,217,217,true
235,0x1ba0558b8fac9c6c29dbc84ceaa654b9021937cb,0x4b8be4782478105de9dd5ffe509766cf68b66e77298cabffc5c67af666ed373b,0x4b8be4782478105de9dd5ffe509766cf68b66e77298cabffc5c67af666ed373b,2023-10-15T15:23:32.490648,2023-10-15T15:23:32.490647,1,1373,1373,true
40,0x168e932b18cdb068518eed5e6fdb472b50391938,0x690329ce3735f9d29d89e4363177b3c4c724cee3cf0b7af5efef955c3431be7e,0x690329ce3735f9d29d89e4363177b3c4c724cee3cf0b7af5efef955c3431be7e,2023-10-15T15:23:42.599871,2023-10-15T15:23:42.599871,0,217,217,true
583934,0xcfc0f98f30742b6d880f90155d4ebb885e55ab33,0x94eb591f60aae34987e577c476a3ad8593e7580cef9d1912e42b47b54ba6cd8c,0x94eb591f60aae34987e577c476a3ad8593e7580cef9d1912e42b47b54ba6cd8c,2023-10-15T15:23:21.621360,2023-10-15T15:23:21.621360,0,158,158,true
0,0x95b6744a16c642fdf7de049e1b0af4823c690d45,0xf26582c9f8652c3471e6070de33ce920fe071441030a8732eca5be946ea9bc28,0xf26582c9f8652c3471e6070de33ce920fe071441030a8732eca5be946ea9bc28,2023-10-15T15:24:36.324453,2023-10-15T15:24:36.324467,-14,217,217,true
6,0xa318bd676605521037bf4ab846ac1b06cd7a9bc3,0xcbfbc55420f42de5376b19b10aa92a0c4e9e4add1a00c6a1de1c68c196c682fe,0xcbfbc55420f42de5376b19b10aa92a0c4e9e4add1a00c6a1de1c68c196c682fe,2023-10-15T15:22:05.533394,2023-10-15T15:22:05.532541,852,217,217,true
1,0x91533c4f236012c264f5fd70aaa83d50e098dcba,0xa1b3552dfc3d50b83532c837e5b2d3cb0a84a66e70d5ed115cb345033e12671f,0xa1b3552dfc3d50b83532c837e5b2d3cb0a84a66e70d5ed115cb345033e12671f,2023-10-15T15:22:27.273955,2023-10-15T15:22:27.273955,0,194,194,true
16,0x35d2ffa44dce121b0c6331462ff0be2ff49d3b00,0xc47b92e81be72d9aae58399beefccfd05fa7ed6027233add273e43bb0aca5e94,0xc47b92e81be72d9aae58399beefccfd05fa7ed6027233add273e43bb0aca5e94,2023-10-15T15:22:20.454250,2023-10-15T15:22:20.454250,0,155,155,true
690913,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x3cc3c7eecd3392593f8764f06c79e179b1092960c3df70b0e83b9ebd692d7814,0x3cc3c7eecd3392593f8764f06c79e179b1092960c3df70b0e83b9ebd692d7814,2023-10-15T15:24:00.977503,2023-10-15T15:24:00.991843,-14340,159,159,true
53,0x5d6aa802bbb2c547e66fb3b3ffad72fccc24ba66,0x83c7734cbc9342eb27e1d6cb8b95d984b87211e7aefbc9fe6ab7fa44a629aa70,0x83c7734cbc9342eb27e1d6cb8b95d984b87211e7aefbc9fe6ab7fa44a629aa70,2023-10-15T15:24:25.191922,2023-10-15T15:24:25.208759,-16837,154,154,true
7293887,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x37bd6002cf2152436a444e4aec0d069921c4316739f5f5a27d26a85cfabbe410,0x37bd6002cf2152436a444e4aec0d069921c4316739f5f5a27d26a85cfabbe410,2023-10-15T15:22:37.741056,2023-10-15T15:22:37.741056,0,221,221,true
50,0x947caccf8b948f2cd106d8cd0595d4db814f3438,0x785aff7e5015ed690158e12d2e8447e2ffa53a47f311d3320705d930ece41494,0x785aff7e5015ed690158e12d2e8447e2ffa53a47f311d3320705d930ece41494,2023-10-15T15:24:11.495960,2023-10-15T15:24:11.495975,-15,154,154,true
3,0x28325fb21715154f773fac0f3e2483fcb398e453,0xc11000a68b61579f8911f1b4112a8da126d03238a309387228f281ea58d1056f,0xc11000a68b61579f8911f1b4112a8da126d03238a309387228f281ea58d1056f,2023-10-15T15:23:01.746519,2023-10-15T15:23:01.749585,-3065,16909,16909,true
149,0xb42a1bde784853d43b6c05a8129c564ab3c97ad3,0x1edd396739b68a86c75e1b01fc28f34f90e66fdbdf83c776d42405a1bcf13390,0x1edd396739b68a86c75e1b01fc28f34f90e66fdbdf83c776d42405a1bcf13390,2023-10-15T15:23:11.675635,2023-10-15T15:23:11.675635,0,359,359,true
799,0x0b41ca9dd8cf98910c6dc48bfc8af924c4f1268d,0x407de4e7ba7f88f56babf834d0b189274eeb52b3a2709e50d0e68b873cfa7dbd,0x407de4e7ba7f88f56babf834d0b189274eeb52b3a2709e50d0e68b873cfa7dbd,2023-10-15T15:24:29.083806,2023-10-15T15:24:29.083836,-30,219,219,true
12,0x403ed228ff98425365ac36b7101b390b68888888,0x078a3972723b170b7c0dbef32e07d6f061d0c13ca23edd6b90043bdfde921168,0x078a3972723b170b7c0dbef32e07d6f061d0c13ca23edd6b90043bdfde921168,2023-10-15T15:22:34.456036,2023-10-15T15:22:34.456030,6,155,155,true
240,0x79fc5228590e0fc764388a5a0b96185d828cc23b,0x9f5608642b6099128b6d5403fbd4253693d7e801786b6f34a0a7c15ce877a332,0x9f5608642b6099128b6d5403fbd4253693d7e801786b6f34a0a7c15ce877a332,2023-10-15T15:23:43.485476,2023-10-15T15:23:43.485476,0,219,219,true
10,0x1b74b5ed07b131b5888cf1bd80e3a79021dc0592,0x07c041be58bb457f961ce64c8a578cbf01d951ba466a90ac30c23273bef6d3cb,0x07c041be58bb457f961ce64c8a578cbf01d951ba466a90ac30c23273bef6d3cb,2023-10-15T15:23:33.162087,2023-10-15T15:23:33.162087,0,189,189,true
15,0x230168033ebc0d0e33896c08a393bd6797e7088f,0x2bb0dbba5bbf7caf2a56090acf724c277d302a1d4ee83534694612ceb530ee5a,0x2bb0dbba5bbf7caf2a56090acf724c277d302a1d4ee83534694612ceb530ee5a,2023-10-15T15:22:40.118297,2023-10-15T15:22:40.118262,35,154,154,true
133,0xf38f64c02d86c1307708a3711930c1b7502ce6a5,0x4594639fd4fafe6046b2254610e8c32d2997f6d1d5d983fff5e8fca6f5d044c7,0x4594639fd4fafe6046b2254610e8c32d2997f6d1d5d983fff5e8fca6f5d044c7,2023-10-15T15:23:16.147210,2023-10-15T15:23:16.145787,1422,258,258,true
29,0x71296819e78323050998c16db9e3e53a6f948343,0xb10895f942b115620a81cb837aeb11826841b1b764bae6f6ad43aff08553729a,0xb10895f942b115620a81cb837aeb11826841b1b764bae6f6ad43aff08553729a,2023-10-15T15:22:10.745393,2023-10-15T15:22:10.742933,2459,209,209,true
1415,0x0452762063de46e60e669ee7801c8cd356a64f7a,0xb1ed15018d40b69b1bb74fb8c8655b29c32d2d2a0f0de2a463262041efa26c3a,0xb1ed15018d40b69b1bb74fb8c8655b29c32d2d2a0f0de2a463262041efa26c3a,2023-10-15T15:22:47.304507,2023-10-15T15:22:47.304507,0,219,219,true
136,0x5761774922b95084454c8720d647250bad207ea2,0xb6ff54686e21523c3633894ebf79dddd0d5e6cc59b6384c06a5cf47638013347,0xb6ff54686e21523c3633894ebf79dddd0d5e6cc59b6384c06a5cf47638013347,2023-10-15T15:23:16.171946,2023-10-15T15:23:16.169245,2699,346,346,true
4959236,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xf71be2a6202b6609d03e2401ffedf00320bb54abde9ce1291f47d341cfaeb214,0xf71be2a6202b6609d03e2401ffedf00320bb54abde9ce1291f47d341cfaeb214,2023-10-15T15:24:13.963282,2023-10-15T15:24:13.963317,-35,222,222,true
4,0x03a6530ae12e7b432be0a4c157453a1af6474be8,0x494f94f585461885f213d96b82fa705de90ebfc8ab06f400805f95e7669714ac,0x494f94f585461885f213d96b82fa705de90ebfc8ab06f400805f95e7669714ac,2023-10-15T15:25:01.733823,2023-10-15T15:25:01.732159,1664,218,218,true
